sid,name,state,pre_avg,post_avg,delta,im_delta,pre_n_avg,asn_share,asn_pre,asn_post,asn_delta
5504830,Franklin Public School District,WI,0.7313911608392286,0.48837416523299765,-0.24301699560623097,-0.03109052589069422,347.8333333333333,0.11039426523297491,1.202693570688343,1.0883175180299218,-0.11437605265842121
4214790,Mars Area SD,PA,0.774339340217722,0.5344508936328595,-0.23988844658486252,0.1501534312838267,258.3333333333333,0.0,,,
3416980,Warren Township School District,NJ,1.049500669605081,0.8119852785848691,-0.2375153910202119,0.04372376593219229,214.0,0.21631644004944375,1.857582698394193,1.3824099505923684,-0.4751727478018246
622590,Los Alamitos Unified,CA,0.754061790688818,0.5167842837262462,-0.23727750696257177,-0.10627428728770955,787.6666666666666,0.17142857142857143,1.340462567384699,1.323250434489759,-0.017212132894939947
4202850,Pine-Richland SD,PA,0.9353258600775942,0.6982656934107793,-0.23706016666681495,0.23042681169311652,345.6666666666667,0.015418502202643172,,1.4661835519950246,
900120,Avon School District,CT,0.854438396527187,0.6190504170947086,-0.23538797943247836,0.01938892789869351,263.1666666666667,0.20845624385447395,1.7041376599411004,1.3539580938240778,-0.3501795661170226
3905005,Revere Local,OH,1.0520625070718228,0.8225563887916879,-0.2295061182801349,0.06658173824968172,207.33333333333334,0.0,,,
2629940,Rochester Community School District,MI,0.7201876887323126,0.49492186647952646,-0.22526582225278619,0.00010878359039712127,1178.5,0.1274968125796855,1.3455924240121797,1.2712711602677331,-0.07432126374444659
4202400,Wissahickon SD,PA,0.7980622045638622,0.5739921366072049,-0.2240700679566573,-0.020018788557481626,357.8333333333333,0.15331010452961671,1.4311001509984598,1.2997548400935917,-0.13134531090486812
2503840,Concord,MA,1.014755023327821,0.791464393222579,-0.22329063010524208,0.2778295334059324,237.66666666666666,0.03177966101694915,,,
3905042,Springboro Community City,OH,0.8044851029759167,0.5821841720132375,-0.22230093096267922,0.14145588327953906,508.6666666666667,0.0,,,
1812870,West Lafayette Community School Corporation,IN,1.107147036903476,0.8859482841622577,-0.22119875274121825,0.16191363230956346,179.16666666666666,0.2188365650969529,1.8264742910872753,2.091336845036602,0.2648625539493268
3417130,Washington Township School District,NJ,0.7836905760534587,0.5630947105627143,-0.2205958654907444,0.042978789627461156,250.0,0.0,,,
2502100,Ashland,MA,0.9094584587256898,0.6890456353727384,-0.22041282335295131,-0.05757809912982359,198.5,0.14603960396039603,1.7055785468422666,2.018123784876496,0.3125452380342293
3409240,Madison Public School District,NJ,1.056845811353208,0.8364961739583201,-0.2203496373948879,0.05782495773429153,205.33333333333334,0.0,,1.9229824940289653,
3412480,Parsippany-Troy Hills Township School District,NJ,0.7807446631039157,0.5610450950809067,-0.21969956802300894,0.12383425757229272,562.5,0.4165194346289753,1.317232274552062,1.1328195618492711,-0.1844127127027908
3415210,South Brunswick School District,NJ,0.779509767137684,0.5659789173064875,-0.21353084983119652,0.12839625984913527,695.1666666666666,0.6344008636200072,1.2322942273211221,1.0019092080456908,-0.2303850192754313
