sedaadmin,sedaadminname,subject,grade,year,fips,stateabb,multi_comp,cs_mn_all,cs_mn_se_all,cs_mn_se_adj_all,tot_asmt_all,flag_estasmt_all,cs_mn_asn,cs_mn_se_asn,cs_mn_se_adj_asn,tot_asmt_asn,flag_estasmt_asn,cs_mn_blk,cs_mn_se_blk,cs_mn_se_adj_blk,tot_asmt_blk,flag_estasmt_blk,cs_mn_ecd,cs_mn_se_ecd,cs_mn_se_adj_ecd,tot_asmt_ecd,flag_estasmt_ecd,cs_mn_fem,cs_mn_se_fem,cs_mn_se_adj_fem,tot_asmt_fem,flag_estasmt_fem,cs_mn_hsp,cs_mn_se_hsp,cs_mn_se_adj_hsp,tot_asmt_hsp,flag_estasmt_hsp,cs_mn_mal,cs_mn_se_mal,cs_mn_se_adj_mal,tot_asmt_mal,flag_estasmt_mal,cs_mn_nam,cs_mn_se_nam,cs_mn_se_adj_nam,tot_asmt_nam,flag_estasmt_nam,cs_mn_nec,cs_mn_se_nec,cs_mn_se_adj_nec,tot_asmt_nec,flag_estasmt_nec,cs_mn_wht,cs_mn_se_wht,cs_mn_se_adj_wht,tot_asmt_wht,flag_estasmt_wht
103360,Tuscaloosa City,mth,6,2019,1,AL,0,-.3856526387564166,.0447429589626523,.0514043303102634,786,0,,,,,0,-.8137458408740318,.0431586234541149,.0504950070348385,531,0,-.865489305152255,.0494791010454317,.0560900253487612,394,0,-.2633906760096301,.0600851759992073,.0652074829423783,383,0,-.2528894329113404,.1854761263803403,.1871998679489764,35,0,-.5009199470585185,.065948182603858,.0706671203955996,403,0,,,,,0,.1718078564763681,.0704997131092972,.0752876965960635,392,0,.8539677027047846,.1132704032628786,.1173879508621784,192,0
103360,Tuscaloosa City,mth,6,2022,1,AL,0,-.717881435697624,.0484918579451724,.0554107909957785,753,0,,,,,,,,,,,-1.146231989015759,.0526606565407428,.0600391048557199,371,0,-.7150812791521661,.0610224591334498,.0666427782525439,390,0,,,,,,-.7254173857556574,.0775308713849555,.0820283038905942,363,0,,,,,,-.2095968097392071,.0647643102726696,.0699668744054734,382,0,,,,,
103360,Tuscaloosa City,mth,6,2023,1,AL,0,-.5026953481993982,.0445336807097156,.0493362402035683,737,0,,,,,,,,,,,-.8250683688781127,.0478896342622851,.0526049314519428,500,0,-.4678088660555919,.0581451065510502,.0618880893031088,359,0,,,,,,-.5388081544992323,.0681466978469107,.0713792957475407,378,0,,,,,,.206614237673727,.0739335702683294,.0771721337031232,237,0,,,,,
103360,Tuscaloosa City,mth,6,2024,1,AL,0,-.4542453357765752,.0473837087774739,.0578699861827639,770,0,,,,,,,,,,,-.7922565097382704,.0469202637883465,.05788824094041,538,0,-.4440954443611966,.0645801425134213,.0726085597857262,410,0,,,,,,-.4658915175507206,.0697364921602955,.0772337347075179,360,0,,,,,,.4118704182045941,.0908716091592003,.0974634832274206,232,0,,,,,
103360,Tuscaloosa City,mth,6,2025,1,AL,0,-.5907790612395752,.0492199268826719,.0600758572462018,788,0,,,,,,,,,,,-.9476776084783504,.0528723943092895,.0637358139229125,521,0,-.5525080958966574,.0644834783532298,.0730631606550617,408,0,,,,,,-.6366827606479181,.0757474930090517,.083232109186544,380,0,,,,,,.1640978811074535,.0814317516932404,.0886677495087391,267,0,,,,,
103360,Tuscaloosa City,mth,7,2009,1,AL,0,-.6528487701293622,.0459812319011799,.0534910205229503,747,0,,,,,0,-.901106665306908,.0491687062805394,.0569102929067693,573,0,-1.024769064434661,.052740175198393,.0604621862852274,480,0,-.4482994309607106,.0606871060410371,.06634476862973,375,0,,,,,0,-.8675029874459276,.0673473862934277,.0730920003776844,372,0,,,,,,.1321292063719263,.083029015289529,.0877173326274079,267,0,.383178703907371,.1187831318785977,.122556309720312,157,0
103360,Tuscaloosa City,mth,7,2010,1,AL,0,-.7022483926402406,.0427533238615037,.0474726670122382,731,0,,,,,0,-.8943973266042562,.0439997424026393,.0488838787894752,563,0,-.9515541880740208,.0474410332100466,.0521110255534933,509,0,,,,,,,,,,0,,,,,,,,,,,-.011747179396159,.0832404145776497,.0857463588666291,222,0,.3110335181365613,.1292248404001722,.1310309251474396,142,0
103360,Tuscaloosa City,mth,7,2011,1,AL,0,-.6106664286127497,.0432323991656081,.0528879328567386,757,0,,,,,0,-.8447289064908441,.0464384839058903,.0560121269849946,573,0,-.8650741710671807,.0482151839795812,.0575427329053571,532,0,-.6007772789843048,.0594596405322546,.0667921725997336,376,0,-.2102398980588444,.2326624598819331,.234585641519125,21,0,-.618865153545414,.0629149724258625,.0699105590405243,381,0,,,,,,.0746517672641337,.0930298256666657,.0979826405812088,225,0,.233274269787052,.1158786521428849,.1200564219660168,151,0
103360,Tuscaloosa City,mth,7,2012,1,AL,0,-.4708534712671427,.0421006925637403,.0469927974891757,749,0,,,,,0,-.7415681810399191,.0436752188991121,.0486723802716598,554,0,-.7642087798906595,.0454156216083562,.0502673161990389,515,0,-.3429906607943967,.0545106338164318,.0583389045764839,391,0,,,,,0,-.6255935515044461,.0645663437228963,.0679383223269695,358,0,,,,,,.2888613107865231,.0950439968220576,.0975742720074183,234,0,.5414677699340262,.1345895107757918,.136592881253572,164,0
103360,Tuscaloosa City,mth,7,2013,1,AL,0,-.6042204596380073,.0428748648966503,.0518892369347528,784,0,,,,,,-.8626998016867964,.0446999487245528,.0541645990146753,587,0,-.867420724018455,.0467546697226067,.0558709403954642,546,0,-.4600505306579072,.063802576008113,.0700039811514546,369,0,-.3673508115779239,.2235738316888846,.2254018683506938,22,0,-.7290118339448624,.0578565051782047,.0650660549249315,415,0,,,,,,.1759839008447,.0996144815072324,.1040647359252598,238,0,.5954113588226188,.1575518502685744,.1610392692228043,154,0
103360,Tuscaloosa City,mth,7,2014,1,AL,0,-.433775932762066,.0466882325066165,.0504844401678339,708,0,,,,,0,-.6675812118273984,.0472415308281083,.0511389035140599,509,0,-.7355463368186153,.0492986015346387,.0531075252081131,480,0,-.3616151224489147,.0646366378317755,.0674190801845301,330,0,,,,,,-.5100760445668249,.0673826101967674,.0700825145798368,378,0,,,,,,.3290827673281095,.076462126883329,.079243911140521,228,0,.5137017522352501,.0974702513083086,.0998654741745596,161,0
103360,Tuscaloosa City,mth,7,2015,1,AL,0,-.5459268993192621,.0484530621707114,.0547881145485999,744,0,,,,,0,-.8326186404463832,.0489093022730486,.0555479376247739,532,0,-.9265296917602347,.0609397234257084,.0665333808415582,364,0,-.4977199479387763,.0655453816404811,.0703305123672869,359,0,-.5707325017055833,.2148015059255169,.2163248186359541,23,0,-.5905163316243327,.0717386164262207,.0761830693413945,385,0,,,,,,-.1046105253931745,.0652711200658552,.0701618827328907,380,0,.5170573165970823,.0886992876016098,.0931925158796516,167,0
103360,Tuscaloosa City,mth,7,2016,1,AL,0,-.4297278759582652,.0469390189997758,.0506307563301326,729,0,,,,,0,-.7958833269832336,.0455765156588613,.0495727043638567,488,0,,,,,,-.3252607601507238,.0645696579737391,.0672960583656206,335,0,-.523477242309931,.1882231622339511,.1891819591338953,29,0,-.5183786873389695,.0682546436222691,.0708559505954576,392,0,,,,,,,,,,,.6954484808333077,.1014161870762924,.1037333911399352,199,0
103360,Tuscaloosa City,mth,7,2017,1,AL,0,-.5257128959498648,.0506676588120184,.0580071331603144,668,0,.713076938416881,.4046588053369447,.4058444720919441,21,0,-.8394510943699707,.0476275790676943,.0557665071901972,471,0,-.830942183606051,.0457272873027578,.0541488931594313,494,0,-.2775036672957709,.0612828582843297,.0674319298965226,326,0,-.3525822990249203,.2404828442385347,.2421129775783695,20,0,-.8170022899418423,.0859078099140872,.0906372819768346,342,0,,,,,,.7336561328097427,.1215433769187809,.1256532167748468,174,0,.6924870211666284,.1232269032147253,.1271966925635817,151,0
103360,Tuscaloosa City,mth,7,2018,1,AL,0,-.4886546621554547,.0577432594259607,.0612849677079412,734,0,,,,,,-.9577446063203646,.0593452836694667,.0631346895373722,487,0,-1.07444828491813,.0774002134765449,.0804508610081272,349,0,-.3392709397352693,.0766432676600813,.0793285558815068,322,0,-.323321202981164,.1825818955219012,.1837232467951203,35,0,-.6245896225990633,.0864422570581734,.0888804806782973,412,0,,,,,0,.1424167424483705,.076636030282129,.0794976525869516,385,0,.8478198815773801,.1186395459557285,.1210691264035272,194,0
103360,Tuscaloosa City,mth,7,2019,1,AL,0,-.3713610713283961,.0491135235134073,.0574460102505602,741,0,,,,,0,-.7623235368419928,.0428939362791812,.0526772813748249,510,0,-.8337740241523113,.0509521147956044,.0595720935764745,360,0,-.3238511597492268,.0689679551729799,.075123824973168,388,0,-.6660661647099557,.1898397144765163,.1922201614858872,33,0,-.4319793901430983,.0698042440050837,.075904901294055,353,0,,,,,,.2281196960216047,.0791477175511357,.0850764423328575,381,0,1.259888097918812,.1727327497992163,.1771595362183499,182,0
103360,Tuscaloosa City,mth,7,2022,1,AL,0,-.6285645243631948,.0481634435357897,.0560315487705637,796,0,,,,,,,,,,,-1.091686005378294,.075311621128239,.0813847230564341,361,0,-.6258517712659705,.0656845245965998,.0716401062524595,388,0,,,,,,-.6313635871137026,.0703212553157976,.0759155526116872,408,0,,,,,,-.1847441204530533,.0555141458238046,.0624997023299065,435,0,,,,,
103360,Tuscaloosa City,mth,7,2023,1,AL,0,-.7227413307052603,.0549011635519199,.0593384705833001,758,0,,,,,,,,,,,-1.070916589692122,.0584875426628145,.0630775016275583,515,0,-.7127030222607404,.0666455351543732,.0703347316769747,384,0,,,,,,-.734276479952048,.0892457021754521,.09203529391985,374,0,,,,,,.2253572806803837,.0745867314383728,.0782591661534165,243,0,,,,,
103360,Tuscaloosa City,mth,7,2024,1,AL,0,-.6181793435932482,.0533539372124722,.0634455793951821,749,0,,,,,,,,,,,-.9050127753487283,.0523035630332353,.0630078944385921,499,0,-.530896724354167,.0639098801680558,.0724906433962352,370,0,,,,,,-.727948485809652,.0896925705970625,.0960906496424851,379,0,,,,,,.1923735211958926,.0831738543032279,.0905823952820049,250,0,,,,,
103360,Tuscaloosa City,mth,7,2025,1,AL,0,-.5515496375364127,.0492044064201442,.0608159701313245,773,0,,,,,,,,,,,-.9159511315162018,.0498587257563382,.061931933167181,487,0,-.5885178543691607,.0685079616460096,.0772774226254168,404,0,,,,,,-.5111527950410463,.0706839896374654,.0791715708555887,369,0,,,,,,.18811464283849,.0746027568741044,.0833951014279043,286,0,,,,,
508280,Jonesboro School District,mth,6,2009,5,AR,0,-.4244620373925203,.0549206348172055,.0588378964007363,397,0,,,,,,-.7667063447114477,.0689132320671928,.0724619990567831,177,0,-.6720324467068042,.055890451544848,.0600480523595101,282,0,-.2928981168807383,.0807685193524869,.0834159649468919,179,0,-.7034048767868057,.1964397808538783,.1976584901164885,29,0,-.5378715657559753,.0740186086348011,.0770601591808498,218,0,,,,,0,.3000600682447497,.1460286603192449,.1475731060375806,115,0,-.0679850273201058,.0825398712235085,.0851068884537906,187,0
508280,Jonesboro School District,mth,6,2010,5,AR,0,-.1029533841209544,.069321797589353,.0706647012271306,390,0,,,,,0,-.4848154031455043,.0829141251657568,.0841108727938306,196,0,-.3266864119769862,.0695252152420817,.0708947722873148,312,0,-.1201057124540287,.0842245304759836,.0853336954068006,188,0,-.2449760533648496,.2038246676694306,.2042903760398702,26,0,-.0823966201206352,.1133997206079256,.1142201289190579,202,0,,,,,,.800346007666632,.1496886270146942,.1505166857135886,78,0,.4284709259087457,.1405084417154782,.1412462333067072,165,0
508280,Jonesboro School District,mth,6,2011,5,AR,0,-.1773095771244139,.0592671498551766,.0619458301086702,387,0,,,,,,-.5686007522902408,.0732649542331311,.0756807240876896,168,0,-.3670613764381478,.0602877747171698,.0630189141111466,290,0,-.2337754793470978,.0755847882758496,.0777185497736681,186,0,-.2671705157094129,.1792739297635082,.1801794587692388,34,0,-.1211569995750815,.0934262368298977,.0951342652835497,201,0,,,,,,.4291141279707439,.1230540166652849,.1245110917495923,97,0,.2237327381815519,.1049762322455721,.106562655369455,180,0
508280,Jonesboro School District,mth,6,2012,5,AR,0,-.2032315211394061,.0664360691406781,.0677986791352661,388,0,,,,,,-.6051594418909866,.0727733614483652,.0741804426061682,171,0,-.4716388270755068,.0661409195781654,.0676028269104508,282,0,-.2378299098760237,.0823051365118297,.0834143673351871,176,0,-.182586025105248,.1649779201898894,.1655261982238128,41,0,-.1793587799299332,.1059848119797638,.1068360399235584,212,0,,,,,,.5867496051640017,.2096473646829057,.2101631505514362,106,0,.4097049517396203,.1694299793067736,.1700133589627982,165,0
508280,Jonesboro School District,mth,6,2013,5,AR,0,-.2108731061623451,.056482891939676,.0599816425250987,414,0,,,,,,-.5551434668923201,.0742392533433801,.0772107180434075,192,0,-.3787572040052233,.0567341063153841,.0603416885286557,334,0,-.1311214035372814,.0715598550796943,.0743335298315743,188,0,-.4085754896553694,.1649249226217578,.1662080591241984,37,0,-.2929862669916876,.0849182328183122,.0873119148855093,226,0,,,,,,.5656831973032921,.1376634505091027,.1393937477995922,80,0,.2238643849648411,.1006829888962176,.1027404790439281,178,0
508280,Jonesboro School District,mth,6,2014,5,AR,0,-.1878845832212195,.0620039956565935,.0637988651653764,427,0,,,,,0,-.6001787022749967,.0756916411257962,.0773405354144501,178,0,-.4405264103107478,.0594500399975544,.0614188311055086,329,0,-.1524741381114086,.0856222263390699,.0869266193610697,220,0,-.3212219713136296,.1334676456661004,.1343235239445924,58,0,-.2106619408220213,.0900633077063449,.0913083376964681,207,0,,,,,,.7434617698045715,.1301696522444232,.131371125678725,98,0,.3058476307164789,.1230919068612687,.1240841403386497,187,0
508280,Jonesboro School District,mth,6,2015,5,AR,0,-.2371980397702225,.0461548322630824,.0512856809858468,467,0,,,,,0,-.5626481501051959,.0607164676817544,.0650248605964978,203,0,-.4617858222665858,.0508576776508137,.0557450851309056,340,0,-.1128294056529338,.0584834279838517,.0626162271873812,245,0,-.3013670216685075,.1251517361184628,.1271449576766883,62,0,-.379889709760396,.0727748864301353,.0761999027863912,222,0,,,,,,.3584881277783168,.079884354619656,.083439029272494,127,0,.127137649531971,.0702249040804324,.0738709779359712,190,0
508280,Jonesboro School District,mth,6,2016,5,AR,0,-.4217068407460478,.0551566398207817,.0571963859927136,411,0,,,,,,-.743906198131536,.0703804949043807,.072173020174948,181,0,-.6401277478112483,.0572112113877203,.0593125309704552,318,0,-.4228617545460892,.0749836932555222,.0764962633604067,197,0,-.62506473743502,.1508886224013507,.1516876510775379,48,0,-.426603993498929,.0810565851238955,.0824561541880691,214,0,,,,,,.3747313713992438,.1147496826841268,.1158713183210151,93,0,.0312063413857229,.0943765143170461,.0955812330103678,157,0
508280,Jonesboro School District,mth,6,2017,5,AR,0,-.4138265177565206,.0516845943343407,.0554475654145951,461,0,,,,,,-.8207323320062034,.0678873897975873,.0711574492193512,204,0,-.4205637450564514,.0518616517419985,.0556140770790894,458,0,-.3871104883090284,.0706195142288704,.0734094268646896,225,0,-.3967844126104575,.1400237686117289,.1414482663834324,60,0,-.4328001895566074,.0755761938197062,.0782046411807032,236,0,,,,,,,,,,0,.0672616435244854,.0822436215959517,.0847021989418781,171,0
508280,Jonesboro School District,mth,6,2018,5,AR,0,-.470287485372277,.0584472185540763,.0604683620369416,444,0,,,,,0,-.8668485260830738,.0745151948020207,.0763531863062732,203,0,-.4643807814975251,.0583296884871851,.0603529395291707,443,0,-.5418020007014126,.0738658594242967,.0755035015826967,232,0,-.3650567561809527,.1405551195457148,.1413919723802148,63,0,-.3737986984804375,.0933603676722959,.0946168343908807,212,0,,,,,,,,,,,.1043447886705617,.1008804426084799,.1020790141726698,151,0
508280,Jonesboro School District,mth,6,2019,5,AR,0,-.5332079725019508,.0524358341241278,.0575536972519115,510,0,,,,,0,-.8586160733025981,.0652834538172419,.0699646032040858,239,0,-.5379428171640958,.0524358335037511,.0575536966860818,510,0,-.3807113374525166,.0754300745277611,.0789593204401481,233,0,-.6041977235063103,.1247846925943295,.1270765696208866,84,0,-.6758601137407402,.0719822992825355,.0759530082521034,277,0,,,,,,,,,,,-.0964537725155269,.0990716042007237,.1017702251175066,161,0
508280,Jonesboro School District,mth,6,2022,5,AR,0,-.7447760259188441,.0591290471463399,.0651051120545954,472,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508280,Jonesboro School District,mth,6,2023,5,AR,0,-.5550433273160237,.0557808851928165,.0589534263482294,482,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508280,Jonesboro School District,mth,6,2024,5,AR,0,-.4410224256421744,.0657478644398044,.0710726981040556,483,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508280,Jonesboro School District,mth,6,2025,5,AR,0,-.3679193231121008,.0641866880758588,.0711192009695852,474,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508280,Jonesboro School District,mth,7,2009,5,AR,0,-.2184783469992699,.0573382830505504,.0622291202736103,359,0,,,,,,-.6203696640424917,.0821231247205847,.0859510721378171,132,0,-.4831165905299025,.0621067423609279,.0668586049776663,248,0,-.1942546866068989,.0792800696290499,.0828784553303229,184,0,-.5626473891251508,.2154916592468802,.2169537215939539,24,0,-.2464905422717501,.0832332781953666,.0866789491000868,175,0,,,,,,.3844446658719029,.1175609054330949,.1202818599340529,111,0,.1005486704123812,.0773865042915637,.0811464355095558,202,0
508280,Jonesboro School District,mth,7,2010,5,AR,0,-.1537830696666031,.0592198428127223,.0613107967125749,414,0,,,,,0,-.6084623008401154,.0693143568934537,.0713181781551629,184,0,-.4651345730046397,.059955691677841,.0621403344649534,280,0,-.1223256574861216,.0699120346916172,.0716918429194988,199,0,-.4783188021659383,.1851255863670026,.185848309997962,31,0,-.1796386793260476,.0992360126171481,.1004944110361389,215,0,,,,,0,.646368389865429,.1616236641782502,.1625796310058032,134,0,.3502855381101642,.0970569175962675,.0984582637084531,193,0
508280,Jonesboro School District,mth,7,2011,5,AR,0,-.1105955210831129,.0638450571340262,.0670862376943966,389,0,,,,,,-.5772126672416301,.0736915662980429,.0768402846064364,194,0,-.3440861033418804,.0645851869945062,.0679013062856239,302,0,-.1055401082200364,.097211302209855,.0993618611262723,183,0,-.232684827479983,.1731233884919245,.1743467736014556,34,0,-.1181190896813276,.0847076118594411,.0871740752786528,206,0,,,,,,.709372721550655,.1295305633032742,.1316183247945103,87,0,.5418724622696165,.1385353921144751,.1403136856104865,154,0
508280,Jonesboro School District,mth,7,2012,5,AR,0,-.1941150824761992,.0642271216155493,.0660307629115741,387,0,,,,,0,-.7023847833759286,.0817149134492311,.0833856059223514,166,0,-.4683501895302442,.0636364351702612,.0655721933125815,283,0,-.1463638640406238,.0878222440993369,.0891432007301971,174,0,-.1300841287194513,.1761962443395385,.1768548190393332,34,0,-.224903506616333,.0923285791094234,.0935938028722897,212,0,,,,,,.7540056532983764,.2166364809558414,.217337624492118,104,0,.2717826875651371,.1061647372694211,.1073179903387707,180,0
508280,Jonesboro School District,mth,7,2013,5,AR,0,-.2944116772968329,.0559738715953142,.0604432930063622,396,0,,,,,,-.6527631456094377,.0671883456418023,.0714097326073212,184,0,-.5727051554767326,.0548501777879543,.0597848367318126,294,0,-.2487545008014624,.076707499711537,.0800049459337307,177,0,-.4104119867932408,.1470590834439381,.1488542032400954,46,0,-.3173544315938041,.0810026988757384,.0841694604182884,219,0,,,,,0,.6528943878586381,.1547539709801345,.1568163317332011,102,0,.2250353106166382,.1096802439622078,.1120904035378856,156,0
508280,Jonesboro School District,mth,7,2014,5,AR,0,-.3311324444965522,.0490150293444945,.0521274340559077,427,0,,,,,,-.6351408616534884,.0644209674891308,.0670708315892416,196,0,-.5058286914282523,.0498856528064496,.0531003075291196,334,0,-.165774589049712,.0662911074303411,.068585912257574,194,0,-.4861077858511924,.1611389959865763,.1621611118515321,38,0,-.4783357458562715,.0706722349518643,.0729443690348294,233,0,,,,,,.4173588781166189,.1141342364921819,.1156840315713201,93,0,.0412608832104906,.0748499298960232,.076920735896658,191,0
508280,Jonesboro School District,mth,7,2015,5,AR,0,-.2070297420485938,.0515618887575061,.0581744342044107,438,0,,,,,0,-.6466405275497678,.0668131344755469,.0726304339673301,179,0,-.4617140883975633,.0530128659432988,.0597087223715919,339,0,-.1527334987622317,.0687586688160196,.0738462102587102,227,0,-.3528534666943127,.1251647293501944,.1280731347637334,61,0,-.2724351146756192,.0774845720544714,.0820454660549838,211,0,,,,,,.6895405109289731,.103096184921476,.1078823552875226,99,0,.2627494487960398,.0780160228892928,.0829647306756679,192,0
508280,Jonesboro School District,mth,7,2016,5,AR,0,-.3586415713578465,.0487726893353027,.0517797536269296,454,0,,,,,0,-.7061201052067725,.0606381590041758,.0633299890103725,205,0,-.564539317188589,.0536235789607858,.0564988235488288,337,0,-.2454788738857125,.0620811851615775,.0644488743184929,238,0,-.3321178770235856,.1414578307256177,.1425169832710814,53,0,-.4881218096630535,.0777358197014142,.0797017225895107,216,0,,,,,,.2512357638004189,.0863620977480039,.08823353590432,117,0,.0899417917482029,.0707913090725095,.0729447539606484,182,0
508280,Jonesboro School District,mth,7,2017,5,AR,0,-.3895079341440815,.0566714614186414,.0607216278854668,420,0,,,,,,-.7936788448524996,.0807941737624323,.0839689339630733,178,0,-.3960142407120137,.0568588617268827,.0608973042481401,419,0,-.2772053975610637,.0733822571052334,.0765281820590381,204,0,-.4224638356803722,.1377525306900264,.1394684378646247,60,0,-.5088047160659079,.0878898566667277,.0905940585107504,216,0,,,,,,,,,,,.0342688390480243,.0882847983828148,.0909654412247444,161,0
